Date,Close,Volume,Open,High,Low,SMA_50,SMA_200,RSI,ATR
2022-01-26,108.38,15475530,113.74,116.19,104.8142,112.49,85.51150000000001,-10.697069761369235,23.320000000000007
2022-01-25,108.8,14093550,107.94,113.07,103.3801,112.3536,85.7575,-2.17655504007746,23.959900000000005
2022-01-24,113.3,21022610,107.22,113.5979,98.56,112.235,86.0063,3.0224260515888943,28.78
2022-01-21,111.78,16252050,117.86,119.79,111.75,112.0,86.2526,-11.203472917391508,28.78
2022-01-20,118.85,10253460,124.46,128.549,118.36,111.9654,86.543,-9.157059809448995,29.989000000000004
2022-01-19,122.89,9600462,128.06,129.39,122.59,112.0272,86.86605,4.067129607576703,30.829999999999984
2022-01-18,126.89,13485650,129.59,129.79,125.83,112.0542,87.19940000000001,12.27132829904825,31.22999999999999
2022-01-14,133.94,11210060,130.87,134.2387,129.76,112.1766,87.5434,17.14005765316476,35.67869999999999
2022-01-13,133.88,9608294,140.6,141.21,132.86,112.3892,87.8828,18.861577381619526,42.650000000000006
2022-01-12,139.6,7799677,140.08,141.5,137.74,112.7686,88.24349999999998,15.97252266725323,42.94
2022-01-11,138.47,8969608,134.51,138.55,131.78,113.15800000000002,88.6208,18.679870320468552,42.94
2022-01-10,134.84,13552120,132.31,135.01,127.01,113.5768,88.9746,17.870691972996823,42.94
2022-01-07,135.37,8150714,136.88,138.04,134.04,113.91680000000001,89.32355,25.932138414347463,42.94
2022-01-06,136.94,8199391,136.93,139.45,134.75,114.36619999999999,89.6954,40.54415263897511,42.94
2022-01-05,137.31,8885269,145.44,146.12,137.26,114.8246,90.08024999999999,38.873849629151096,47.56
2022-01-04,145.78,7599469,147.23,147.98,143.94,115.5232,90.52755,42.23482046079813,49.41999999999999
2022-01-03,145.95,5746328,144.68,146.01,142.4,116.3022,90.96815000000001,38.885440205112786,36.22999999999999
2021-12-31,143.41,3783529,143.98,145.16,143.161,117.1682,91.39025000000001,38.23704202439651,29.61999999999999
2021-12-30,144.57,4315002,146.13,147.14,144.1,118.17820000000002,91.8281,35.02051243490615,25.389999999999986
2021-12-29,145.78,4198969,145.29,146.73,144.32,119.17040000000001,92.2921,32.469333414468665,22.14999999999999
2021-12-28,145.27,5386404,146.0,146.98,144.47,120.07519999999998,92.7342,27.930142594100815,20.969999999999985
2021-12-27,145.59,5790045,140.88,145.615,140.8,120.9624,93.1983,21.763346224330405,20.969999999999985
2021-12-23,139.67,7106304,138.01,141.039,137.92,121.8806,93.63024999999999,11.519325062063288,20.969999999999985
2021-12-22,137.19,8470525,132.88,137.23,132.72,122.70320000000001,94.0441,-4.423787441861762,20.969999999999985
2021-12-21,133.13,7575000,129.41,133.25,127.51,123.26039999999999,94.4316,-11.455902853473319,20.969999999999985
2021-12-20,126.44,11011880,126.075,126.89,123.26,123.6312,94.76025,-18.583253644849876,24.719999999999985
2021-12-17,130.79,13208560,132.12,134.92,129.13,124.053,95.10089999999998,-7.691501891968414,24.719999999999985
2021-12-16,135.04,10628230,140.5,140.72,133.56,124.67379999999999,95.4607,-1.940128457797826,24.719999999999985
2021-12-15,138.75,10319950,132.56,138.96,130.2912,125.2732,95.86564999999999,3.693330753960666,24.719999999999985
2021-12-14,132.57,10135380,132.26,134.59,129.81,125.73219999999999,96.2606,-29.51394520127991,23.87999999999998
2021-12-13,135.42,6281118,138.47,138.81,135.08,126.3822,96.65684999999999,-20.547911626729828,23.87999999999998
2021-12-10,139.1,9002540,137.71,139.1589,135.34,127.1978,97.0526,-6.232691732590979,23.87999999999998
2021-12-09,135.27,7510332,136.82,137.65,135.08,127.81939999999999,97.4455,-16.385823161803373,23.719999999999985
2021-12-08,137.98,8039100,137.3,138.46,135.69,128.4302,97.8498,-12.561279675070992,23.719999999999985
2021-12-07,136.95,12174360,133.68,137.45,133.61,128.97539999999998,98.2401,-13.719035871186065,22.355000000000004
2021-12-06,128.93,9729241,126.68,130.57,124.58,129.2088,98.57465,-30.89910822949969,17.778999999999982
2021-12-03,124.34,15928680,129.35,130.31,120.76,129.36079999999998,98.87800000000001,-29.499937255866655,19.959999999999994
2021-12-02,127.78,10999260,122.44,129.209,122.1001,129.68460000000002,99.18084999999999,-14.674374741885956,19.959999999999994
2021-12-01,122.34,13167420,131.56,134.1,122.05,129.8802,99.4448,-17.736839613329693,19.959999999999994
2021-11-30,126.77,13180380,132.12,133.8107,126.26,130.0192,99.7388,2.1301033541567165,19.959999999999994
2021-11-29,134.45,7920252,133.86,135.99,131.93,130.1808,100.06264999999999,6.545411322530626,19.959999999999994
2021-11-26,129.52,10118200,132.66,133.94,128.57,130.3464,100.34944999999999,-6.481525108782648,18.398899999999983
2021-11-24,138.87,6555470,135.98,139.02,135.15,130.759,100.6867,2.055546119279569,18.398899999999983
2021-11-23,137.95,8757867,136.96,138.62,134.53,131.129,100.9663,8.193679475540137,18.398899999999983
2021-11-22,137.31,7615423,140.14,142.6,137.08,131.5216,101.2554,4.1418883245143405,21.83999999999999
2021-11-19,138.47,5418298,139.15,140.27,138.13,131.7558,101.56774999999999,0.9812893243886123,21.83999999999999
2021-11-18,139.23,5128489,138.78,139.475,136.23,132.0746,101.89129999999999,6.6546807959319665,21.83999999999999
2021-11-17,137.8,4660364,138.56,138.77,137.25,132.41559999999998,102.22675,1.5004067889486237,21.83999999999999
2021-11-16,138.81,4453554,136.96,139.91,136.91,132.90019999999998,102.5632,4.105738877267001,21.83999999999999
2021-11-15,137.17,4203954,138.32,138.4,136.17,133.5126,102.8792,12.604556164664103,21.83999999999999
2021-11-12,137.08,4817043,135.25,137.6,134.34,134.0866,103.19850000000001,18.66446597122443,20.549999999999997
2021-11-11,134.02,2755476,135.28,135.36,134.02,134.591,103.49355,10.6016192461407,20.549999999999997
2021-11-10,134.0,8314063,135.65,137.26,132.53,135.005,103.77545,18.695222899445653,16.33999999999999
2021-11-09,137.3,6974903,138.99,139.1965,135.9006,135.5154,104.06585,17.178920716317407,14.030000000000001
2021-11-08,138.7,4918135,139.34,139.78,137.98,135.9124,104.3186,9.113433160190525,14.030000000000001
2021-11-05,138.21,6861409,139.03,140.74,136.87,136.21880000000002,104.58670000000001,17.82936672049388,10.069999999999993
2021-11-04,136.75,4972679,135.52,136.98,135.23,136.416,104.85119999999999,-9.687529701568138,10.069999999999993
2021-11-03,134.91,4903369,132.04,135.32,131.63,136.43540000000002,105.1033,-14.392223538488764,10.969999999999999
2021-11-02,132.48,4322645,131.11,132.83,131.0,136.4074,105.3153,-23.84278053531473,9.740000000000009
2021-11-01,130.94,5712187,131.19,131.5499,129.42,136.2342,105.50035,-44.63150191853401,11.320000000000022
2021-10-29,130.23,5797848,127.41,130.56,127.2,136.06939999999997,105.68535,-60.96536929846289,13.540000000000006
2021-10-28,129.5,4920497,127.17,129.58,127.13,135.96259999999998,105.8568,-54.96338282591552,13.610000000000014
2021-10-27,125.88,4377734,128.0,128.6,125.8489,135.7728,106.0129,-107.38937203753667,14.891100000000009
2021-10-26,127.61,5058427,128.66,129.71,127.28,135.58620000000002,106.18359999999998,-54.80253732612613,14.891100000000009
2021-10-25,127.12,4164100,126.2015,127.54,124.6273,135.3824,106.3739,-59.0471109217504,16.112700000000004
2021-10-22,125.2,6502936,125.28,126.52,123.52,134.9708,106.55474999999998,-53.45623302481246,17.220000000000013
2021-10-21,125.75,3938638,124.14,125.84,123.76,134.5668,106.76449999999998,-47.19354956349278,17.220000000000013
2021-10-20,124.73,4475251,123.64,124.97,123.54,134.1932,106.9638,-159.02139782619736,17.220000000000013
2021-10-19,123.21,4177170,121.89,123.3,121.35,133.766,107.15455,-528.7709304429533,19.390000000000015
2021-10-18,120.49,4172776,117.87,120.75,117.31,133.2602,107.3291,-1235.7859311523782,19.669999999999987
2021-10-15,119.39,4842927,118.56,119.71,117.9703,132.7426,107.49695000000001,-1084.1138864901056,18.00999999999999
2021-10-14,116.74,5996342,114.14,116.86,113.765,132.16559999999998,107.67065000000001,-1350.6362954908175,19.065000000000012
2021-10-13,111.08,6322157,110.802,111.81,108.39,131.59380000000002,107.80775000000001,-486.87021071381673,23.159900000000007
2021-10-12,110.03,7474371,111.55,111.86,109.34,131.0506,107.93555,-449.8597088395579,22.17
2021-10-11,110.82,5798233,112.72,115.12,110.73,130.6044,108.0855,-256.57250638895766,21.320000000000007
2021-10-08,113.28,7450194,114.51,114.83,112.72,130.3412,108.26205,-106.81426629461131,21.320000000000007
2021-10-07,113.9,7771503,113.73,116.2,113.535,130.0034,108.46985000000001,-65.10399874764022,21.320000000000007
2021-10-06,111.08,12328030,106.76,111.185,105.43,129.5242,108.65035,-130.04559337016548,22.11
2021-10-05,109.65,8072878,107.55,111.44,106.911,128.94219999999999,108.82459999999999,-153.31329607556418,21.08999999999999
2021-10-04,106.46,10960100,109.7,110.42,104.62,128.42,108.97255,-176.09936118255632,21.22
2021-10-01,110.69,11396730,108.2,111.98,105.44,127.92540000000001,109.1529,-66.22881835118517,20.349999999999994
2021-09-30,106.98,12615700,112.12,112.68,106.71,127.28299999999999,109.32165,-85.32362983175281,18.679999999999993
2021-09-29,110.88,10159720,111.49,112.9,110.47,126.79520000000001,109.5369,-37.505594017037026,16.129999999999995
2021-09-28,110.34,12695740,115.13,115.408,109.78,126.2424,109.74089999999998,-29.72182732378755,15.08999999999999
2021-09-27,117.52,5406279,117.62,118.61,116.89,125.85379999999999,109.99974999999999,-2.072870450801659,13.989999999999995
2021-09-24,118.53,5312372,116.56,119.0999,116.35,125.6458,110.2612,4.669080683665072,14.4799
2021-09-23,117.97,6627910,115.35,119.26,115.16,125.5184,110.5141,14.19650407494332,14.64
2021-09-22,113.79,9034921,112.46,115.465,111.65,125.23859999999999,110.73695,8.573939912226251,14.64
2021-09-21,110.66,10362470,112.77,113.83,110.14,125.005,110.93209999999999,1.080427272980927,14.64
2021-09-20,110.88,16118690,111.59,112.9,106.8021,124.68719999999999,111.1274,-3.765391374920455,14.64
2021-09-17,116.85,8439272,119.59,119.95,116.42,124.3352,111.36769999999999,6.503025234175041,15.329999999999998
2021-09-16,120.22,5749392,120.37,121.22,117.7265,124.14920000000001,111.6285,15.563507445800113,16.599999999999994
2021-09-15,120.86,6201078,118.26,121.8,117.3012,123.789,111.89444999999999,18.440661827859472,17.179999999999993
2021-09-14,117.94,6883693,121.06,121.25,117.15,123.3888,112.15619999999998,19.329980910194152,16.36
2021-09-13,119.84,6312017,121.53,121.72,117.88,123.03939999999999,112.41850000000001,16.32242047614355,15.090000000000003
2021-09-10,119.02,6188686,123.5,123.87,118.85,122.6504,112.67565,21.34168232185384,17.06790000000001
2021-09-09,121.76,6556147,123.23,124.8,121.63,122.301,112.92474999999999,19.707765785212857,17.9979
2021-09-08,123.46,7544518,123.37,124.06,121.77,122.0142,113.1786,22.700274056416802,17.9979
2021-09-07,123.98,4966857,124.93,125.03,123.31,121.7176,113.46655000000001,14.737655386260684,18.227900000000005
2021-09-03,125.27,3801064,124.34,125.7,123.98,121.4796,113.7703,15.116308742863268,18.897900000000007
2021-09-02,125.42,4808153,125.45,126.09,124.31,121.24640000000001,114.07279999999999,16.45355710782232,19.287900000000008
2021-09-01,124.4,5289058,124.87,125.3,124.02,121.054,114.39245000000001,23.905610191007113,19.287900000000008
2021-08-31,124.08,4874761,124.5,124.8,123.5,120.8556,114.71164999999999,30.802851751605075,19.287900000000008
2021-08-30,124.59,3879354,123.52,125.29,123.35,120.6014,115.00135,31.240315822202575,9.670000000000002
2021-08-27,122.93,6340702,120.42,123.2801,120.39,120.286,115.29584999999999,20.61339108244104,8.939999999999998
2021-08-26,119.76,6338492,121.69,121.93,119.68,119.91699999999999,115.57145,-1.2424986954996058,8.939999999999998
2021-08-25,121.94,3057124,121.35,122.37,121.03,119.6208,115.81635,4.664414973173592,8.939999999999998
2021-08-24,121.2,3534921,121.21,121.62,120.74,119.3466,116.02265000000001,13.025342993972714,8.210000000000008
2021-08-23,120.54,5414736,118.91,121.389,118.91,119.10780000000001,116.19495,3.649438599462343,7.240000000000009
2021-08-20,117.58,7774580,115.05,117.78,114.65,118.8406,116.3381,-5.558712772086025,11.439999999999998
2021-08-19,114.82,12093850,111.96,115.78,111.84,118.5324,116.48,-41.008513125873776,14.25
2021-08-18,114.22,8226554,117.27,118.61,114.04,118.2268,116.62235000000001,-71.76340252935381,14.25
2021-08-17,118.13,7677609,118.3,118.9001,115.57,118.0718,116.76230000000001,-24.728370820646205,14.25
2021-08-16,120.57,5026077,118.55,120.6,117.21,117.93099999999998,116.9383,-17.237481812366838,14.25
2021-08-13,119.67,2980329,119.43,119.69,119.02,117.78199999999998,117.0994,-22.268940137455715,13.459999999999994
2021-08-12,118.96,4325220,117.87,119.16,117.1008,117.65719999999999,117.24914999999999,-21.002273072251953,13.450000000000003
2021-08-11,117.97,3684425,118.01,118.08,117.07,117.5016,117.42479999999999,-24.432456319090676,13.450000000000003
2021-08-10,117.11,4221451,117.01,117.729,116.4802,117.3492,117.61895,-32.30616316873602,11.440100000000001
2021-08-09,116.71,3102871,116.94,117.21,116.03,117.2192,117.82145,-25.947271418511207,10.530000000000001
2021-08-06,117.03,3275196,116.66,117.33,116.44,117.15,118.01674999999999,-10.45632795630469,10.530000000000001
2021-08-05,116.34,3082264,115.22,116.48,114.95,117.089,118.2292,-27.385801550424617,9.780000000000001
2021-08-04,114.3,4198019,114.88,115.39,114.0684,117.0402,118.43215000000001,-35.338142284815746,9.548999999999992
2021-08-03,115.98,5010751,113.84,116.04,112.06,117.13820000000001,118.6359,-19.150753638919426,8.759999999999991
2021-08-02,113.27,4638858,115.37,115.82,113.01,117.20299999999999,118.77515000000001,-18.57875873528431,8.759999999999991
2021-07-30,113.88,4179888,113.5,115.1877,113.39,117.2642,118.9416,-3.2769121838096567,8.539999999999992
2021-07-29,115.69,4976132,115.0,116.55,115.0,117.3124,119.11275000000002,6.1444986737052005,8.539999999999992
2021-07-28,114.23,5684922,114.87,115.38,113.04,117.319,119.30345000000001,-22.133021836743353,8.539999999999992
2021-07-27,114.3,6186386,115.09,115.1,111.99,117.3834,119.49295000000001,-51.538972057921626,7.700000000000003
2021-07-26,115.95,3245482,114.62,115.95,114.59,117.5094,119.67200000000001,-22.339615710230234,7.170000000000002
2021-07-23,115.12,5189109,113.28,115.38,112.74,117.68260000000001,119.84899999999999,-23.361786349352016,6.090000000000003
2021-07-22,111.74,3831318,111.15,111.9,110.34,117.7036,119.96655000000001,-37.02323898841283,7.388999999999996
2021-07-21,111.03,4571270,109.36,111.1299,109.1985,117.78460000000001,120.07305000000001,-36.18699102979389,8.131500000000003
2021-07-20,108.45,8119247,104.44,109.36,103.83,117.736,120.11315,-52.42456010815354,13.5
2021-07-19,104.04,13982810,104.84,105.228,101.6701,117.61,120.17289999999998,-89.28424005307906,14.879899999999992
2021-07-16,108.75,6291750,112.31,112.38,108.4285,117.4346,120.26259999999998,-25.395392103973293,14.879899999999992
2021-07-15,111.42,7281347,111.44,112.0,109.82,117.2924,120.37299999999999,-7.136422337928451,14.879899999999992
2021-07-14,112.44,5660523,113.48,113.85,111.5382,117.18180000000001,120.4333,-9.2132504295991,14.879899999999992
2021-07-13,112.1,6289480,112.6,113.83,111.85,117.14800000000001,120.527,-2.3178236981722478,14.879899999999992
2021-07-12,113.27,4352149,111.97,113.44,111.61,117.20019999999998,120.63070000000002,-0.6564861593835616,14.879899999999992
2021-07-09,111.96,4569083,109.79,112.22,109.59,117.2218,120.684,-10.464286109906382,14.279899999999998
2021-07-08,108.51,7673228,106.94,109.19,105.97,117.055,120.7281,-17.03045277957942,14.279899999999998
2021-07-07,111.29,5539037,110.66,111.51,109.03,116.87639999999999,120.7415,-7.037071357117625,14.279899999999998
2021-07-06,110.08,6158747,110.79,110.96,107.8901,116.6608,120.72345000000001,-16.410850656315148,13.70989999999999
2021-07-02,110.78,3785443,109.2,111.0201,108.9401,116.51759999999999,120.7078,-11.214523866042697,12.17989999999999
2021-07-01,108.29,3204325,107.13,108.42,107.09,116.28659999999999,120.70570000000002,-8.988023778860992,12.17989999999999
2021-06-30,106.58,3709192,105.89,107.0482,105.87,116.0378,120.69535,-12.28886873329084,12.17989999999999
2021-06-29,106.18,3014754,106.39,106.88,105.83,115.72619999999999,120.66225,-5.652075714391643,12.17989999999999
2021-06-28,106.13,5005220,105.86,106.19,104.905,115.3796,120.64725,7.293972685478678,8.944999999999993
2021-06-25,105.43,4215975,104.96,105.783,104.6701,115.0086,120.62280000000001,-14.69656390170222,9.17989999999999
2021-06-24,104.39,4456457,104.22,104.69,104.02,114.59099999999998,120.5627,-45.84116926743579,9.829999999999998
2021-06-23,102.58,4695052,102.97,103.6,102.47,114.1342,120.48929999999999,-82.26213218171165,11.36
2021-06-22,102.89,4563733,101.33,103.55,100.74,113.704,120.42565,-71.0014231529398,12.700000000000003
2021-06-21,101.4,6806310,98.49,101.5,97.875,113.25040000000001,120.3365,-129.35388518911958,14.344999999999999
2021-06-18,97.21,8814296,98.81,99.25,97.03,112.70280000000001,120.2049,-151.2253573775373,14.480000000000004
2021-06-17,101.32,6386385,101.02,102.02,99.38,112.2706,120.10859999999998,-29.79399790565637,14.480000000000004
2021-06-16,101.36,6907976,103.21,103.37,99.76,111.9026,120.01639999999999,-53.68230605647105,13.990099999999998
2021-06-15,103.12,4107941,103.84,103.84,102.46,111.52619999999999,119.9043,-29.63391204764494,13.990099999999998
2021-06-14,103.72,3112550,103.11,103.74,102.131,111.1766,119.78379999999999,-30.010870204032898,11.39
2021-06-11,103.03,3100410,102.96,103.09,101.94,110.82639999999999,119.68270000000001,-21.833353878706788,10.018199999999993
2021-06-10,102.52,5926466,102.05,103.25,101.06,110.5252,119.59214999999999,-16.36795612991061,9.849999999999994
2021-06-09,101.11,4502001,102.23,102.26,100.95,110.251,119.50269999999999,-21.48775245647441,9.159999999999997
2021-06-08,101.58,5199037,102.2,102.231,100.1779,109.9982,119.4411,-18.555161066338854,8.753
2021-06-07,101.58,3352254,101.83,101.95,100.82,109.6672,119.35715,-15.167820952280692,7.659999999999997
2021-06-04,101.79,3660256,100.49,102.01,100.44,109.2916,119.29375,-9.52939805355527,6.810000000000002
2021-06-03,99.12,5713734,98.47,99.9867,97.315,108.88060000000002,119.2174,-13.173009982681322,6.810000000000002
2021-06-02,100.21,4976365,100.29,100.87,99.51,108.5056,119.1642,-9.405051124367546,6.810000000000002
2021-06-01,99.78,6089707,101.82,101.94,99.44,108.1418,119.12809999999999,-5.263218289750583,6.810000000000002
2021-05-28,100.05,3764066,100.7,100.885,99.88,107.80060000000002,119.1278,12.197745674358515,6.525000000000006
2021-05-27,99.45,4152655,100.16,100.5196,99.41,107.45540000000001,119.15469999999999,-13.663715122911384,6.525000000000006
2021-05-26,99.36,3839120,99.204,99.73,98.44,107.10199999999999,119.17065000000001,-14.820212536146926,6.525000000000006
2021-05-25,98.81,5095788,100.25,100.54,98.35,106.75140000000002,119.16455,-48.75143151589825,6.424999999999997
2021-05-24,99.43,4733190,98.19,100.225,97.97,106.454,119.15554999999999,-47.70368772276311,5.935000000000002
2021-05-21,96.44,6723885,97.88,98.76,96.14,106.0632,119.16895000000001,-65.74750910704017,7.109999999999999
2021-05-20,96.69,6486276,94.34,97.64,94.28,105.7316,119.17209999999999,-52.910971862466795,7.980000000000004
2021-05-19,93.77,9320293,90.99,93.82,89.9099,105.3294,119.11460000000001,-63.596073606508554,12.321100000000001
2021-05-18,94.51,5095609,97.1681,97.3627,94.34,104.90580000000001,119.04764999999999,-57.74699330248032,12.100100000000012
2021-05-17,96.94,6741305,96.89,97.6,95.47,104.56,118.98385,-25.04037910924542,12.100100000000012
2021-05-14,97.76,7710109,95.44,98.37,95.43,104.2292,118.95264999999999,-20.360838600692276,12.030100000000004
2021-05-13,93.39,12278890,91.3,94.83,91.28,103.77799999999999,118.8757,-27.524555111684947,12.030100000000004
2021-05-12,90.15,11115320,94.25,95.21,89.76,103.27860000000001,118.77835,-57.99411711479695,12.179999999999993
2021-05-11,96.41,11566870,95.53,97.105,93.41,102.97200000000001,118.7458,-7.791971863287458,11.125
2021-05-10,99.05,6543362,102.34,102.48,98.9101,102.7324,118.74945,-1.056114786005807,12.719999999999999
2021-05-07,102.01,7394319,100.45,102.54,99.93,102.6036,118.73855000000002,6.826256618179315,12.780000000000001
2021-05-06,99.8,8629843,97.63,99.95,96.07,102.5188,118.70035,2.391594557887899,12.780000000000001
2021-05-05,97.48,2929506,98.717,98.87,96.97,102.2934,118.6393,-1.572573905209552,12.780000000000001
2021-05-04,97.43,9295196,97.8,98.17,94.655,102.01359999999998,118.54015,-3.165039497364873,12.780000000000001
2021-05-03,99.24,5373264,100.17,100.47,98.94,101.74960000000002,118.45264999999999,7.4045304140244355,12.780000000000001
2021-04-30,98.72,6643463,98.93,99.585,97.995,101.48199999999999,118.3883,5.828798176941376,12.780000000000001
2021-04-29,100.57,6930770,100.89,101.12,98.11,101.22800000000001,118.32834999999999,15.28183945787488,12.780000000000001
2021-04-28,98.73,6045067,99.08,99.93,98.42,100.96340000000001,118.2229,10.376828358874477,12.780000000000001
2021-04-27,98.8,4371166,99.17,99.31,98.03,100.7692,118.08505000000001,5.569424992202059,12.780000000000001
2021-04-26,98.91,5203330,98.86,99.3785,98.505,100.52159999999999,117.9734,3.995879559524255,12.780000000000001
2021-04-23,98.26,6288138,95.67,99.36,95.6,100.2852,117.8735,12.778158739851264,12.780000000000001
2021-04-22,95.29,9592615,97.818,98.44,94.45,99.97540000000001,117.7527,13.870736439547969,9.13000000000001
2021-04-21,97.91,5421133,94.79,98.09,94.68,99.76780000000001,117.65385,5.977630622455408,8.090000000000003
2021-04-20,95.23,5531245,96.48,96.995,94.16,99.5408,117.4962,-14.830723852076872,8.38000000000001
2021-04-19,97.38,6569035,98.17,98.49,96.37,99.3648,117.36665,-19.261903525847003,6.960000000000008
2021-04-16,98.92,5883170,98.91,99.3,97.78,99.22059999999999,117.2575,-2.4469513078533254,6.960000000000008
2021-04-15,97.9,5868826,96.41,98.085,96.4,99.07,117.1741,2.4641696687726125,6.960000000000008
2021-04-14,94.9,6974230,95.84,96.57,94.41,98.8802,117.11585,-9.13530503599739,6.960000000000008
2021-04-13,95.8,4530934,94.92,96.2799,94.62,98.74459999999999,117.05295,-13.539764566042706,6.960000000000008
2021-04-12,94.92,4584989,94.41,95.16,94.0,98.5852,116.98355,-15.357876713612995,7.1200000000000045
2021-04-09,94.81,4825027,92.8,94.9901,92.7,98.4534,116.89110000000001,-27.547565886130897,7.230000000000004
2021-04-08,92.82,4374906,92.477,92.9,91.8,98.3656,116.79630000000002,-28.901503648734234,7.578500000000005
2021-04-07,91.5,4245436,91.14,91.81,90.82,98.1692,116.65955,-38.67985600251805,8.55850000000001
2021-04-06,91.16,4874243,91.01,92.0,90.78,97.96520000000001,116.5009,-42.52151518470117,8.579999999999998
2021-04-05,91.44,6772547,89.54,91.81,89.49,97.7316,116.32365,-35.14222120683473,9.810000000000002
2021-04-01,87.54,5257214,86.23,87.69,86.07,97.40799999999999,116.09165000000002,-39.71685165381152,13.230000000000004
2021-03-31,84.95,5711773,84.31,85.99,84.3,97.0464,115.84700000000001,-108.78880172694804,15.0
2021-03-30,84.0,6451521,83.71,84.37,82.823,96.676,115.56900000000002,-91.15938966490995,16.477000000000004
2021-03-29,84.58,6790256,83.72,85.2,82.695,96.34540000000001,115.29955,-144.45829495550194,16.605000000000004
2021-03-26,84.63,7596874,81.61,84.97,81.2,96.00640000000001,115.0485,-249.63054269768543,16.88499999999999
2021-03-25,80.85,9654113,78.55,81.35,77.28,95.5918,114.77590000000001,-306.6806029364834,19.289999999999992
2021-03-24,79.48,6981027,81.69,82.755,79.47,95.14560000000002,114.48859999999999,-264.75078822590945,18.999899999999997
2021-03-23,80.68,6476242,82.28,83.23,80.18,94.77679999999998,114.20545,-210.9727938006253,17.879999999999995
2021-03-22,82.71,4675487,81.06,83.62,81.06,94.4268,113.8901,-89.06321240552725,17.710099999999997
2021-03-19,80.79,5342558,81.04,82.05,79.31,94.04699999999998,113.56429999999999,-119.5068512794771,15.620000000000005
2021-03-18,81.23,7735504,83.14,84.59,80.79,93.6706,113.25339999999998,-80.8678431367749,14.719999999999999
2021-03-17,84.85,6306171,83.18,85.49,82.42,93.37859999999999,112.95479999999999,-25.30394243830594,14.719999999999999
2021-03-16,84.14,5613899,84.85,85.32,83.56,93.0742,112.64659999999999,-27.396983132816942,14.530000000000001
2021-03-15,84.47,4431860,83.11,84.59,81.64,92.78739999999999,112.3426,-26.97501842602685,10.409999999999997
2021-03-12,82.96,4387135,81.7,83.04,81.13,92.45800000000001,112.02945,-18.29878834138688,8.709999999999994
2021-03-11,82.56,6294716,81.81,83.92,81.51,92.18039999999999,111.74390000000001,-9.01227379110371,8.209999999999994
2021-03-10,80.13,10854710,80.24,81.28,79.31,91.8492,111.45859999999999,-15.639247938110074,8.209999999999994
2021-03-09,78.64,7307689,77.94,80.335,77.6,91.5466,111.18615,-27.040972793142643,8.209999999999994
2021-03-08,75.5,11132980,77.27,79.05,75.28,91.1664,110.93144999999998,-45.83522894134785,10.209999999999994
2021-03-05,76.58,11367200,74.77,77.29,70.27,90.7592,110.66040000000001,-18.550727679475713,15.219999999999999
2021-03-04,72.65,13825230,75.32,76.96,69.771,90.25699999999999,110.34845000000001,-30.084841738939645,15.718999999999994
2021-03-03,75.43,11587190,78.11,78.76,75.38,89.8978,110.03185000000002,-18.471274736063748,15.718999999999994
2021-03-02,78.6,8959675,80.66,80.76,78.43,89.66680000000001,109.762,-12.000183224323663,15.718999999999994
2021-03-01,80.42,6432645,78.04,81.23,78.04,89.34700000000001,109.487,0.31671199547506035,15.718999999999994
2021-02-26,75.01,12274560,77.46,78.119,73.72,88.86619999999999,109.16655,-17.011051995107593,15.718999999999994
2021-02-25,76.18,13883630,81.287,82.21,75.21,88.3496,108.87110000000001,-28.086061853807394,15.548999999999992
2021-02-24,82.08,6382645,78.8,82.43,78.14,87.99520000000001,108.5916,-2.6814799044240942,14.819000000000003
2021-02-23,79.47,6583108,77.81,80.395,75.03,87.635,108.3042,-9.716275491217843,14.149000000000001
2021-02-22,79.24,4351761,79.29,80.85,79.0699,87.27120000000001,108.05575,-6.663802183023549,14.149000000000001
2021-02-19,81.07,5124029,82.46,82.58,80.81,86.9078,107.83940000000001,-1.3005615113233944,12.808999999999997
2021-02-18,81.52,5171708,80.84,82.05,79.68,86.56380000000001,107.6081,4.698457373421917,12.808999999999997
2021-02-17,82.6,4831983,81.38,82.76,80.69,86.20439999999999,107.4094,9.67049455723695,12.989000000000004
2021-02-16,82.58,6154476,83.64,83.74,82.0901,85.88140000000001,107.18844999999999,15.834097245050799,13.968999999999994
2021-02-12,82.78,3949215,81.0181,82.9199,80.99,85.561,106.9301,14.21969729373994,13.968999999999994
2021-02-11,81.55,5392135,81.91,82.17,79.95,85.2138,106.69024999999999,20.41959802499082,10.019999999999996
2021-02-10,81.15,6039923,82.53,82.56,79.6,84.8716,106.40165,14.64964201799883,10.019999999999996
2021-02-09,81.25,4079199,80.87,81.67,80.62,84.5908,106.11815,8.186348169307735,10.019999999999996
2021-02-08,81.45,4063660,80.71,81.47,80.12,84.2616,105.83885000000001,4.170057739116544,10.019999999999996
2021-02-05,79.69,4033368,80.04,80.1604,78.98,83.9508,105.54495000000001,15.373042410537565,8.709999999999994
2021-02-04,78.75,3503640,76.887,78.8,76.78,83.5782,105.24255000000001,9.437708854071062,8.709999999999994
2021-02-03,76.21,5205968,76.63,77.31,75.41,83.124,104.9346,-48.11213437000049,8.709999999999994
2021-02-02,76.02,5584860,74.94,77.005,74.91,82.68639999999999,104.62065000000001,-28.291808083265153,8.829999999999998
2021-02-01,72.91,6123582,71.55,73.58,70.26,82.2466,104.29934999999999,-50.65350868995063,13.47999999999999
